Flash Video Encoder	10117	0	40001	null	-1	7487112	-1	null	8708043	8750001	null	null	0	0	1	2	null	0	8708092	Adobe Flash Video Encoder	2	Adobe Systems Incorporated	1
Help Viewer	10100	2	40001	null	-1	7487187	-1	null	8721412	7538249	null	null	0	0	0	1	null	0	8721561	Adobe Help Viewer CS3	1	Adobe Systems Incorporated	1
Help Viewer	10114	2	40001	null	-1	7487187	-1	null	8721412	7538249	null	null	0	0	0	1	null	0	8721561	Adobe Help Viewer CS3	1	NULL	1
Help Viewer	10128	0	40001	null	-1	7487187	-1	null	8721412	7538249	null	null	0	0	1	1	null	0	8721561	Adobe Help Viewer CS3	1	Adobe Systems	1
Bridge Start Meeting	10110	2	40001	null	-1	10330321	-1	null	10330423	11403923	null	null	0	0	0	1	null	0	10330424	Adobe Bridge Start Meeting	1	Adobe Systems Incorporated	1
Bridge Start Meeting	10170	0	40001	null	-1	10330321	-1	null	10330423	11403923	null	null	0	0	1	1	null	0	10330424	Adobe Bridge Start Meeting	1	Adobe Systems	1
Version Cue	10077	2	40001	null	-1	14942043	-1	null	14942127	14942123	null	null	0	0	0	3	null	0	14942143	Adobe Version Cue CS3 Client	3	Adobe Systems Incorporated	1
Version Cue	10115	2	40001	null	-1	14942043	-1	null	14942127	14942123	null	null	0	0	0	3	null	0	14942143	Adobe Version Cue CS3 Client	3	NULL	1
Version Cue	10131	0	40001	null	-1	14942043	-1	null	14942127	14942123	null	null	0	0	1	3	null	0	14942143	Adobe Version Cue CS3 Client	3	Adobe Systems	1
Version Cue	10176	2	40001	null	-1	14942043	-1	null	14942127	14942123	null	null	0	0	0	3	null	0	14942143	Adobe Version Cue CS3 Client	3.0.0	Adobe Systems Incorporated	1
Drive	10098	2	40001	null	-1	20150499	-1	null	20150586	20150580	null	null	1	0	0	1	null	0	20150597	Adobe Drive CS4	1	Adobe Systems Incorporated	1
Drive	10127	0	40001	null	-1	20150499	-1	null	20150586	20150580	null	null	1	0	1	1	null	0	20150597	Adobe Drive CS4	1	Adobe Systems	1
Drive	10154	2	40001	null	-1	20150499	-1	null	20150586	20150580	null	null	1	0	0	1	null	0	20150597	Adobe Drive CS4	1	NULL	1
Pixel Bender Toolkit	10107	0	40001	null	-1	25607013	-1	null	25609585	25609546	null	null	1	0	1	2	null	0	25609727	Pixel Bender Toolkit	1.5	Adobe Systems Incorporated	1
Pixel Bender Toolkit	10118	2	40001	null	-1	25607013	-1	null	25609584	25609546	null	null	1	0	0	1	null	0	25609724	Pixel Bender Toolkit	1	Adobe Systems Incorporated	1
Pixel Bender Toolkit	10165	3	40001	null	-1	25607013	-1	null	25609584	25609546	null	null	1	0	1	1	null	0	25609724	Pixel Bender Toolkit	1	Adobe Systems	1
Acrobat	10179	0	40002	null	-1	1141947	7486880	Pro	16542950	6366334	null	null	0	0	1	76	2	0	16543025	"Adobe Acrobat  9 Pro - Romanian, Ukrainian, Russian, Turkish"	9.4.0	Adobe Systems	1
Elements	10196	2	40003	null	-1	9	-1	null	-1	null	null	null	0	0	1	null	null	0	-1	acrobat elements.exe	10.0.0.396	Adobe Systems	2
Acrobat	10180	0	40003	null	-1	1141947	7486880	Pro	16542950	6366334	null	null	0	0	1	76	2	0	16543025	"Adobe Acrobat  9 Pro - Romanian, Ukrainian, Russian, Turkish"	9.4.0	Adobe Systems	1
Elements	10198	2	40004	null	-1	9	-1	null	-1	null	null	null	0	0	1	null	null	0	-1	acrobat elements.exe	10.0.0.396	Adobe Systems	2
Acrobat	10181	0	40004	null	-1	1141947	7486880	Pro	16542950	6366334	null	null	0	0	1	76	2	0	16543025	"Adobe Acrobat  9 Pro - Romanian, Ukrainian, Russian, Turkish"	9.4.0	Adobe Systems	1
Elements	10182	0	40005	null	-1	9	-1	null	1239121	7532887	null	null	0	0	1	6	null	0	1239122	Adobe Acrobat 7.0 Elements	NULL	Adobe Systems	1
Acrobat	10183	0	40005	null	-1	1141947	7486880	Pro	16542950	6366334	null	null	0	0	1	76	2	0	16543025	"Adobe Acrobat  9 Pro - Romanian, Ukrainian, Russian, Turkish"	9.4.0	Adobe Systems	1
Elements	10200	2	40006	null	-1	9	-1	null	-1	null	null	null	0	0	1	null	null	0	-1	acrobat elements.exe	10.0.0.396	Adobe Systems	2
Acrobat	10184	0	40006	null	-1	1141947	7486880	Pro	16542950	6366334	null	null	0	0	1	76	2	0	16543025	"Adobe Acrobat  9 Pro - Romanian, Ukrainian, Russian, Turkish"	9.4.0	Adobe Systems	1
Distiller	10185	0	40006	null	-1	6344595	-1	null	28072308	10178623	null	null	0	0	1	23	null	0	28072333	Acrobat Distiller	9.5.5	Adobe Systems	1
Acrobat	10201	0	40007	-1	6629704	1141947	-1	null	1172481	1206619	null	null	0	0	1	1	null	0	6629704	Acrobat.exe	1.0.0.0	Adobe Systems	2
Elements	10187	0	40007	null	-1	9	-1	null	1239121	7532887	null	null	0	0	1	6	null	0	1239122	Adobe Acrobat 7.0 Elements	NULL	Adobe Systems	1
Distiller	10186	0	40007	null	-1	6344595	-1	null	28072308	10178623	null	null	0	0	1	23	null	0	28072333	Acrobat Distiller	9.5.5	Adobe Systems	1
Elements	10188	0	40008	null	-1	9	-1	null	1239121	7532887	null	null	0	0	1	6	null	0	1239122	Adobe Acrobat 7.0 Elements	NULL	Adobe Systems	1
Elements	10203	3	40008	null	-1	9	-1	null	-1	null	null	null	0	0	0	null	null	0	-1	acrobat elements.exe	10.0.0.396	Adobe Systems	2
Acrobat	10189	0	40008	null	-1	1141947	7486880	Pro	16542950	6366334	null	null	0	0	1	76	2	0	16543025	"Adobe Acrobat  9 Pro - Romanian, Ukrainian, Russian, Turkish"	9.4.0	Adobe Systems	1
Acrobat	10202	3	40008	null	-1	1141947	-1	null	1172481	1206619	null	null	0	0	0	1	null	0	6629704	Acrobat.exe	1.0.0.0	Adobe Systems	2
Distiller	10190	0	40008	null	-1	6344595	-1	null	28072308	10178623	null	null	0	0	1	23	null	0	28072333	Acrobat Distiller	9.5.5	Adobe Systems	1
Elements	10206	0	40009	null	-1	9	-1	null	-1	null	null	null	0	0	1	null	null	0	-1	acrobat elements.exe	10.0.0.396	Adobe Systems	2
Acrobat	10191	0	50001	null	-1	1141947	7486880	Pro	16542950	6366334	null	null	0	0	1	76	2	0	16543025	"Adobe Acrobat  9 Pro - Romanian, Ukrainian, Russian, Turkish"	9.4.0	Adobe Systems	1
Designer	10207	0	50001	null	-1	15709758	-1	null	43600462	43600431	null	null	0	0	1	24	null	0	43600626	FormDesigner.exe	"1101, 5182, 2, 0"	Adobe Systems	2
Access	10208	2	50002	null	-1	1142671	-1	null	42594520	25607227	null	RTM	0	0	1	68	null	0	42595397	msaccess.exe	15.0.4535.1507	Microsoft	2
Access Runtime	10192	0	50002	null	-1	8746125	-1	null	53719025	53719020	null	null	0	0	1	9	null	0	53719037	Microsoft Access Runtime 2013	15.0.4517.1004	Microsoft Corporation	1
Access	10209	0	50003	null	-1	1142671	-1	null	1157138	1211949	null	RTM	0	0	1	30	null	0	1388078	msaccess.exe	11.0.5614	Microsoft	2
Access Runtime	10193	0	50003	null	-1	8746125	-1	null	53719025	53719020	null	null	0	0	1	9	null	0	53719037	Microsoft Access Runtime 2013	15.0.4517.1004	Microsoft Corporation	1
Sametime	10210	2	50004	null	-1	1574	-1	null	-1	null	null	null	0	0	1	null	null	0	-1	sametime.exe	3.4.0.0	IBM	2
Notes	10194	0	50004	null	-1	80321	-1	null	1149980	6378497	null	null	0	0	1	36	null	0	1064066	Lotus Notes 6.5.6	6.56.765	IBM/Lotus	1
