Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 10:19:29,BDNA_PUBLISH,PERMANENT,11.61,10.52,1.09,90.58
2016-02-12 10:19:29,SYSAUX,PERMANENT,5.47,4.15,1.32,75.88
2016-02-12 10:19:29,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 10:19:29,UNDOTBS1,UNDO,6.1,1.74,4.36,28.46
2016-02-12 10:19:29,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 10:20:28,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-12 10:20:28,BDNA_TMP,TEMPORARY,3.43,3.42,3.43,99.57
2016-02-12 10:20:28,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 10:20:45,BDNA,PERMANENT,8,6.26,1.74,78.25
2016-02-12 10:20:45,BDNA_PUBLISH,PERMANENT,11.61,10.52,1.09,90.58
2016-02-12 10:20:45,SYSAUX,PERMANENT,5.47,4.15,1.32,75.88
2016-02-12 10:20:45,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 10:20:45,UNDOTBS1,UNDO,6.1,1.74,4.36,28.46
2016-02-12 10:20:45,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 10:21:44,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-12 10:21:44,BDNA_TMP,TEMPORARY,3.43,3.42,3.43,99.57
2016-02-12 10:21:44,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 10:22:02,BDNA,PERMANENT,8,6.26,1.74,78.25
2016-02-12 10:22:02,BDNA_PUBLISH,PERMANENT,11.61,10.52,1.09,90.58
2016-02-12 10:22:02,SYSAUX,PERMANENT,5.47,4.15,1.32,75.88
2016-02-12 10:22:02,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 10:22:02,UNDOTBS1,UNDO,6.1,1.74,4.36,28.46
2016-02-12 10:22:02,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 10:23:01,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-12 10:23:01,BDNA_TMP,TEMPORARY,3.43,3.42,3.43,99.57
2016-02-12 10:23:01,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 10:23:18,BDNA,PERMANENT,8,6.26,1.74,78.25
2016-02-12 10:23:18,BDNA_PUBLISH,PERMANENT,11.61,10.52,1.09,90.58
2016-02-12 10:23:18,SYSAUX,PERMANENT,5.47,4.15,1.32,75.88
2016-02-12 10:23:18,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 10:23:18,UNDOTBS1,UNDO,6.1,1.74,4.36,28.46
2016-02-12 10:23:18,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 10:24:17,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-12 10:24:17,BDNA_TMP,TEMPORARY,3.43,3.42,3.43,99.57
2016-02-12 10:24:17,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 10:24:34,BDNA,PERMANENT,8,6.26,1.74,78.25
2016-02-12 10:24:34,BDNA_PUBLISH,PERMANENT,11.61,10.52,1.09,90.58
2016-02-12 10:24:34,SYSAUX,PERMANENT,5.47,4.15,1.32,75.88
2016-02-12 10:24:34,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 10:24:34,UNDOTBS1,UNDO,6.1,1.74,4.36,28.46
2016-02-12 10:24:34,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 10:25:33,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-12 10:25:33,BDNA_TMP,TEMPORARY,3.43,3.42,3.43,99.57
2016-02-12 10:25:33,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 10:25:51,BDNA,PERMANENT,8,6.26,1.74,78.25
2016-02-12 10:25:51,BDNA_PUBLISH,PERMANENT,11.61,10.52,1.09,90.58
2016-02-12 10:25:51,SYSAUX,PERMANENT,5.47,4.15,1.32,75.88
2016-02-12 10:25:51,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 10:25:51,UNDOTBS1,UNDO,6.1,1.74,4.36,28.46
2016-02-12 10:25:51,USERS,PERMANENT,0,0,0,33.75
