Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:08:18,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:08:18,SYSAUX,PERMANENT,5.47,4.29,1.18,78.5
2016-02-18 12:08:18,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:08:18,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:08:18,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:09:17,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:09:17,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:09:17,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:09:45,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:09:45,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:09:45,SYSAUX,PERMANENT,5.47,4.29,1.18,78.5
2016-02-18 12:09:45,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:09:45,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:09:45,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:10:45,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:10:45,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:10:45,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:11:12,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:11:12,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:11:12,SYSAUX,PERMANENT,5.47,4.29,1.18,78.5
2016-02-18 12:11:12,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:11:12,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:11:12,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:12:11,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:12:11,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:12:11,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:12:39,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:12:39,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:12:39,SYSAUX,PERMANENT,5.47,4.29,1.18,78.5
2016-02-18 12:12:39,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:12:39,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:12:39,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:13:39,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:13:39,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:13:39,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:14:06,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:14:06,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:14:06,SYSAUX,PERMANENT,5.47,4.29,1.18,78.5
2016-02-18 12:14:06,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:14:06,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:14:06,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:15:05,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:15:05,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:15:05,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:15:33,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:15:33,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:15:33,SYSAUX,PERMANENT,5.47,4.29,1.18,78.5
2016-02-18 12:15:33,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:15:33,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:15:33,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:16:32,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:16:32,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:16:32,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:17:00,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:17:00,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:17:00,SYSAUX,PERMANENT,5.47,4.29,1.18,78.5
2016-02-18 12:17:00,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:17:00,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:17:00,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:17:59,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:17:59,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:17:59,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:18:27,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:18:27,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:18:27,SYSAUX,PERMANENT,5.47,4.29,1.18,78.5
2016-02-18 12:18:27,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:18:27,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:18:27,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:19:26,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:19:26,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:19:26,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:19:53,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:19:53,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:19:53,SYSAUX,PERMANENT,5.47,4.29,1.18,78.5
2016-02-18 12:19:53,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:19:53,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:19:53,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:20:53,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:20:53,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:20:53,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:21:20,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:21:20,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:21:20,SYSAUX,PERMANENT,5.47,4.29,1.18,78.51
2016-02-18 12:21:20,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:21:20,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:21:20,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:22:19,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:22:19,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:22:19,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:22:47,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:22:47,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:22:47,SYSAUX,PERMANENT,5.47,4.29,1.17,78.52
2016-02-18 12:22:47,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:22:47,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:22:47,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:23:47,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:23:47,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:23:47,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:24:13,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:24:13,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:24:13,SYSAUX,PERMANENT,5.47,4.29,1.17,78.52
2016-02-18 12:24:13,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:24:13,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:24:13,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:25:13,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:25:13,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:25:13,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:25:40,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:25:40,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:25:40,SYSAUX,PERMANENT,5.47,4.29,1.17,78.52
2016-02-18 12:25:40,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:25:40,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:25:40,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:26:40,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:26:40,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:26:40,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:27:08,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:27:08,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:27:08,SYSAUX,PERMANENT,5.47,4.29,1.17,78.52
2016-02-18 12:27:08,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:27:08,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:27:08,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:28:07,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:28:07,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:28:07,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:28:35,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:28:35,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:28:35,SYSAUX,PERMANENT,5.47,4.29,1.17,78.52
2016-02-18 12:28:35,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:28:35,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:28:35,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:29:35,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.14,99.98
2016-02-18 12:29:35,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:29:35,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:30:05,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:30:05,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:30:05,SYSAUX,PERMANENT,5.47,4.29,1.17,78.52
2016-02-18 12:30:05,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:30:05,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:30:05,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:31:04,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,15.56,99.98
2016-02-18 12:31:04,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:31:04,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:31:32,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:31:32,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:31:32,SYSAUX,PERMANENT,5.47,4.29,1.17,78.52
2016-02-18 12:31:32,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:31:32,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:31:32,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:32:32,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,14.94,99.98
2016-02-18 12:32:32,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:32:32,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:33:01,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:33:01,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:33:01,SYSAUX,PERMANENT,5.47,4.29,1.17,78.52
2016-02-18 12:33:01,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:33:01,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:33:01,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:34:01,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:34:01,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:34:01,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:34:27,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:34:27,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:34:27,SYSAUX,PERMANENT,5.47,4.3,1.17,78.54
2016-02-18 12:34:27,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:34:27,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:34:27,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:35:27,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:35:27,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:35:27,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:35:54,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:35:54,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:35:54,SYSAUX,PERMANENT,5.47,4.3,1.17,78.54
2016-02-18 12:35:54,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:35:54,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:35:54,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:36:54,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:36:54,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:36:54,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:37:24,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:37:24,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:37:24,SYSAUX,PERMANENT,5.47,4.3,1.17,78.54
2016-02-18 12:37:24,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:37:24,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:37:24,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:38:23,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:38:23,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:38:23,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:38:50,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:38:50,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:38:50,SYSAUX,PERMANENT,5.47,4.3,1.17,78.54
2016-02-18 12:38:50,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:38:50,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:38:50,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:39:49,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:39:49,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:39:49,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:40:16,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:40:16,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:40:16,SYSAUX,PERMANENT,5.47,4.3,1.17,78.54
2016-02-18 12:40:16,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:40:16,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:40:16,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:41:16,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:41:16,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:41:16,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:41:42,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:41:42,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:41:42,SYSAUX,PERMANENT,5.47,4.3,1.17,78.54
2016-02-18 12:41:42,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:41:42,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:41:42,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:42:42,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:42:42,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:42:42,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:43:10,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:43:10,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:43:10,SYSAUX,PERMANENT,5.47,4.3,1.17,78.54
2016-02-18 12:43:10,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:43:10,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:43:10,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:44:10,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.32,99.98
2016-02-18 12:44:10,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:44:10,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:44:38,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:44:38,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:44:38,SYSAUX,PERMANENT,5.47,4.3,1.17,78.54
2016-02-18 12:44:38,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:44:38,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:44:38,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:45:37,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,15.91,99.98
2016-02-18 12:45:37,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:45:37,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:46:05,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:46:05,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:46:05,SYSAUX,PERMANENT,5.47,4.3,1.17,78.54
2016-02-18 12:46:05,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:46:05,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:46:05,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:47:05,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,15.44,99.98
2016-02-18 12:47:05,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:47:05,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:47:34,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:47:34,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:47:34,SYSAUX,PERMANENT,5.47,4.3,1.17,78.54
2016-02-18 12:47:34,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:47:34,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:47:34,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:48:34,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:48:34,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:48:34,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:49:01,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:49:01,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:49:01,SYSAUX,PERMANENT,5.47,4.3,1.17,78.54
2016-02-18 12:49:01,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:49:01,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:49:01,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:50:00,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:50:00,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:50:00,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:50:27,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:50:27,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:50:27,SYSAUX,PERMANENT,5.47,4.3,1.17,78.54
2016-02-18 12:50:27,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:50:27,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:50:27,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:51:27,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:51:27,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:51:27,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:51:55,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:51:55,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:51:55,SYSAUX,PERMANENT,5.47,4.3,1.17,78.54
2016-02-18 12:51:55,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:51:55,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:51:55,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:52:54,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:52:54,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:52:54,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:53:22,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:53:22,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:53:22,SYSAUX,PERMANENT,5.47,4.3,1.17,78.54
2016-02-18 12:53:22,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:53:22,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:53:22,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:54:21,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:54:21,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:54:21,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:54:47,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:54:47,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:54:47,SYSAUX,PERMANENT,5.47,4.3,1.17,78.54
2016-02-18 12:54:47,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:54:47,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:54:47,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
