Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 12:11:33,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 12:11:33,UNDOTBS1,UNDO,6.1,.61,5.48,10.08
2016-02-12 12:11:33,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 12:12:33,BDNA_PUBLISH_TMP,TEMPORARY,8.14,8.13,8.13,99.94
2016-02-12 12:12:33,BDNA_TMP,TEMPORARY,8.45,8.44,8.44,99.87
2016-02-12 12:12:33,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 12:12:57,BDNA,PERMANENT,36.03,26.66,9.37,74
2016-02-12 12:12:57,BDNA_PUBLISH,PERMANENT,26.07,24.77,1.3,95.01
2016-02-12 12:12:57,SYSAUX,PERMANENT,5.47,4.18,1.29,76.37
2016-02-12 12:12:57,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 12:12:57,UNDOTBS1,UNDO,6.1,.61,5.48,10.08
2016-02-12 12:12:57,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 12:13:58,BDNA_PUBLISH_TMP,TEMPORARY,8.14,8.13,8.03,99.94
2016-02-12 12:13:58,BDNA_TMP,TEMPORARY,8.45,8.44,8.44,99.87
2016-02-12 12:13:58,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 12:14:29,BDNA,PERMANENT,36.03,26.66,9.37,74
2016-02-12 12:14:29,BDNA_PUBLISH,PERMANENT,26.07,25.06,1,96.15
2016-02-12 12:14:29,SYSAUX,PERMANENT,5.47,4.18,1.29,76.4
2016-02-12 12:14:29,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 12:14:29,UNDOTBS1,UNDO,6.1,.64,5.46,10.43
2016-02-12 12:14:29,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 12:15:29,BDNA_PUBLISH_TMP,TEMPORARY,8.14,8.13,6.88,99.94
2016-02-12 12:15:29,BDNA_TMP,TEMPORARY,8.45,8.44,8.44,99.87
2016-02-12 12:15:29,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 12:16:01,BDNA,PERMANENT,36.03,26.66,9.37,74
2016-02-12 12:16:01,BDNA_PUBLISH,PERMANENT,26.07,25.93,.14,99.46
2016-02-12 12:16:01,SYSAUX,PERMANENT,5.47,4.18,1.29,76.47
2016-02-12 12:16:01,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 12:16:01,UNDOTBS1,UNDO,6.1,.64,5.46,10.46
2016-02-12 12:16:01,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 12:17:00,BDNA_PUBLISH_TMP,TEMPORARY,8.14,8.13,8.13,99.94
2016-02-12 12:17:00,BDNA_TMP,TEMPORARY,8.45,8.44,8.44,99.87
2016-02-12 12:17:00,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 12:17:24,BDNA,PERMANENT,36.03,26.66,9.37,74
2016-02-12 12:17:24,BDNA_PUBLISH,PERMANENT,27.43,26.25,1.18,95.7
2016-02-12 12:17:24,SYSAUX,PERMANENT,5.47,4.18,1.29,76.47
2016-02-12 12:17:24,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 12:17:24,UNDOTBS1,UNDO,6.1,.64,5.46,10.46
2016-02-12 12:17:24,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 12:18:23,BDNA_PUBLISH_TMP,TEMPORARY,8.14,8.13,8.13,99.94
2016-02-12 12:18:23,BDNA_TMP,TEMPORARY,8.45,8.44,8.44,99.87
2016-02-12 12:18:23,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 12:18:46,BDNA,PERMANENT,36.03,26.66,9.37,74
2016-02-12 12:18:46,BDNA_PUBLISH,PERMANENT,27.43,26.25,1.18,95.7
2016-02-12 12:18:46,SYSAUX,PERMANENT,5.47,4.18,1.29,76.47
2016-02-12 12:18:46,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 12:18:46,UNDOTBS1,UNDO,6.1,.64,5.46,10.46
2016-02-12 12:18:46,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 12:19:46,BDNA_PUBLISH_TMP,TEMPORARY,8.14,8.13,8.13,99.94
2016-02-12 12:19:46,BDNA_TMP,TEMPORARY,8.45,8.44,8.44,99.87
2016-02-12 12:19:46,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 12:20:07,BDNA,PERMANENT,36.03,26.66,9.37,74
2016-02-12 12:20:07,BDNA_PUBLISH,PERMANENT,27.43,26.25,1.18,95.7
2016-02-12 12:20:07,SYSAUX,PERMANENT,5.47,4.18,1.29,76.47
2016-02-12 12:20:07,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 12:20:07,UNDOTBS1,UNDO,6.1,.64,5.46,10.46
2016-02-12 12:20:07,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 12:21:06,BDNA_PUBLISH_TMP,TEMPORARY,8.14,8.13,8.13,99.94
2016-02-12 12:21:06,BDNA_TMP,TEMPORARY,8.45,8.44,8.45,99.87
2016-02-12 12:21:06,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 12:21:28,BDNA,PERMANENT,36.03,26.66,9.37,74
2016-02-12 12:21:28,BDNA_PUBLISH,PERMANENT,27.43,26.25,1.18,95.7
2016-02-12 12:21:28,SYSAUX,PERMANENT,5.47,4.18,1.29,76.47
2016-02-12 12:21:28,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 12:21:28,UNDOTBS1,UNDO,6.1,.64,5.46,10.46
2016-02-12 12:21:28,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 12:22:28,BDNA_PUBLISH_TMP,TEMPORARY,8.14,8.13,8.13,99.94
2016-02-12 12:22:28,BDNA_TMP,TEMPORARY,8.45,8.44,8.45,99.87
2016-02-12 12:22:28,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 12:22:49,BDNA,PERMANENT,36.03,26.66,9.37,74
2016-02-12 12:22:49,BDNA_PUBLISH,PERMANENT,27.43,26.25,1.18,95.7
2016-02-12 12:22:49,SYSAUX,PERMANENT,5.47,4.18,1.29,76.47
2016-02-12 12:22:49,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 12:22:49,UNDOTBS1,UNDO,6.1,.64,5.46,10.46
2016-02-12 12:22:49,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 12:23:48,BDNA_PUBLISH_TMP,TEMPORARY,8.14,8.13,8.13,99.94
2016-02-12 12:23:48,BDNA_TMP,TEMPORARY,8.45,8.44,8.45,99.87
2016-02-12 12:23:48,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 12:24:09,BDNA,PERMANENT,36.03,26.66,9.37,74
2016-02-12 12:24:09,BDNA_PUBLISH,PERMANENT,27.43,26.25,1.18,95.7
2016-02-12 12:24:09,SYSAUX,PERMANENT,5.47,4.18,1.29,76.47
2016-02-12 12:24:09,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 12:24:09,UNDOTBS1,UNDO,6.1,.64,5.46,10.46
2016-02-12 12:24:09,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 12:25:09,BDNA_PUBLISH_TMP,TEMPORARY,8.14,8.13,8.13,99.94
2016-02-12 12:25:09,BDNA_TMP,TEMPORARY,8.45,8.44,8.45,99.87
2016-02-12 12:25:09,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 12:25:31,BDNA,PERMANENT,36.03,26.66,9.37,74
2016-02-12 12:25:31,BDNA_PUBLISH,PERMANENT,27.43,26.25,1.18,95.7
2016-02-12 12:25:31,SYSAUX,PERMANENT,5.47,4.18,1.29,76.47
2016-02-12 12:25:31,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 12:25:31,UNDOTBS1,UNDO,6.1,.64,5.46,10.46
2016-02-12 12:25:31,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 12:26:30,BDNA_PUBLISH_TMP,TEMPORARY,8.14,8.13,8.13,99.94
2016-02-12 12:26:30,BDNA_TMP,TEMPORARY,8.45,8.44,8.45,99.87
2016-02-12 12:26:30,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 12:26:51,BDNA,PERMANENT,36.03,26.66,9.37,74
2016-02-12 12:26:51,BDNA_PUBLISH,PERMANENT,27.43,26.25,1.18,95.7
2016-02-12 12:26:51,SYSAUX,PERMANENT,5.47,4.18,1.29,76.47
2016-02-12 12:26:51,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 12:26:51,UNDOTBS1,UNDO,6.1,.64,5.46,10.46
2016-02-12 12:26:51,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 12:27:51,BDNA_PUBLISH_TMP,TEMPORARY,8.14,8.13,8.13,99.94
2016-02-12 12:27:51,BDNA_TMP,TEMPORARY,8.45,8.44,8.45,99.87
2016-02-12 12:27:51,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 12:28:12,BDNA,PERMANENT,36.03,26.66,9.37,74
2016-02-12 12:28:12,BDNA_PUBLISH,PERMANENT,27.43,26.25,1.18,95.7
2016-02-12 12:28:12,SYSAUX,PERMANENT,5.47,4.18,1.29,76.47
2016-02-12 12:28:12,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 12:28:12,UNDOTBS1,UNDO,6.1,.64,5.46,10.46
2016-02-12 12:28:12,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 12:29:11,BDNA_PUBLISH_TMP,TEMPORARY,8.14,8.13,8.13,99.94
2016-02-12 12:29:11,BDNA_TMP,TEMPORARY,8.45,8.44,8.45,99.87
2016-02-12 12:29:11,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 12:29:33,BDNA,PERMANENT,36.03,26.66,9.37,74
2016-02-12 12:29:33,BDNA_PUBLISH,PERMANENT,27.43,26.25,1.18,95.7
2016-02-12 12:29:33,SYSAUX,PERMANENT,5.47,4.18,1.29,76.47
2016-02-12 12:29:33,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 12:29:33,UNDOTBS1,UNDO,6.1,.64,5.46,10.46
2016-02-12 12:29:33,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 12:30:32,BDNA_PUBLISH_TMP,TEMPORARY,8.14,8.13,8.13,99.94
2016-02-12 12:30:32,BDNA_TMP,TEMPORARY,8.45,8.44,8.45,99.87
2016-02-12 12:30:32,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 12:30:54,BDNA,PERMANENT,36.03,26.66,9.37,74
2016-02-12 12:30:54,BDNA_PUBLISH,PERMANENT,27.43,26.25,1.18,95.7
2016-02-12 12:30:54,SYSAUX,PERMANENT,5.47,4.18,1.29,76.47
2016-02-12 12:30:54,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 12:30:54,UNDOTBS1,UNDO,6.1,.64,5.46,10.46
2016-02-12 12:30:54,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-12 12:31:53,BDNA_PUBLISH_TMP,TEMPORARY,8.14,8.13,8.13,99.94
2016-02-12 12:31:53,BDNA_TMP,TEMPORARY,8.45,8.44,8.45,99.87
2016-02-12 12:31:53,TEMP,TEMPORARY,.19,.19,.19,100
2016-02-12 12:32:15,BDNA,PERMANENT,36.03,26.66,9.37,74
2016-02-12 12:32:15,BDNA_PUBLISH,PERMANENT,27.43,26.25,1.18,95.7
2016-02-12 12:32:15,SYSAUX,PERMANENT,5.47,4.18,1.29,76.47
2016-02-12 12:32:15,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-12 12:32:15,UNDOTBS1,UNDO,6.1,.64,5.46,10.46
2016-02-12 12:32:15,USERS,PERMANENT,0,0,0,33.75
